mode,shuffled,model,skill,n_train,n_test,msinstanceid
ood,False,base,-1.1341830211289805,201,99,28ce26233a55dd16c159b8c163348a77068ed30a2d0a5dfc09dcac7c36ed48e1
ood,False,+node,-1.135589360924214,201,99,28ce26233a55dd16c159b8c163348a77068ed30a2d0a5dfc09dcac7c36ed48e1
indist,False,constant,0.0,210,90,28d2a03389b4721f27586a5d7065f1b8fb9ada461234396f3a2935c7a1f79a1c
indist,False,base,0.5421546693234962,210,90,28d2a03389b4721f27586a5d7065f1b8fb9ada461234396f3a2935c7a1f79a1c
indist,False,+node,0.5763979693008916,210,90,28d2a03389b4721f27586a5d7065f1b8fb9ada461234396f3a2935c7a1f79a1c
ood,False,constant,0.0,201,99,28d2a03389b4721f27586a5d7065f1b8fb9ada461234396f3a2935c7a1f79a1c
ood,False,base,0.6388523594898327,201,99,28d2a03389b4721f27586a5d7065f1b8fb9ada461234396f3a2935c7a1f79a1c
ood,False,+node,0.5070486862633391,201,99,28d2a03389b4721f27586a5d7065f1b8fb9ada461234396f3a2935c7a1f79a1c
indist,False,constant,0.0,210,90,28ee9f7f364ed2fd6e98a915803bae72009807f03dad5d2449f6bae983a450a7
indist,False,base,0.24868882131785952,210,90,28ee9f7f364ed2fd6e98a915803bae72009807f03dad5d2449f6bae983a450a7
indist,False,+node,0.24609724692593193,210,90,28ee9f7f364ed2fd6e98a915803bae72009807f03dad5d2449f6bae983a450a7
ood,False,constant,0.0,201,99,28ee9f7f364ed2fd6e98a915803bae72009807f03dad5d2449f6bae983a450a7
ood,False,base,0.5228528627703489,201,99,28ee9f7f364ed2fd6e98a915803bae72009807f03dad5d2449f6bae983a450a7
ood,False,+node,0.4916328182176589,201,99,28ee9f7f364ed2fd6e98a915803bae72009807f03dad5d2449f6bae983a450a7
indist,False,constant,0.0,210,90,28f1fbf60ed949ebe4eca51864d4a88c49d9b932e6d116319b3b963f80fddd08
indist,False,base,0.20567202028253773,210,90,28f1fbf60ed949ebe4eca51864d4a88c49d9b932e6d116319b3b963f80fddd08
indist,False,+node,0.2228136890983191,210,90,28f1fbf60ed949ebe4eca51864d4a88c49d9b932e6d116319b3b963f80fddd08
ood,False,constant,0.0,201,99,28f1fbf60ed949ebe4eca51864d4a88c49d9b932e6d116319b3b963f80fddd08
ood,False,base,0.6814117048979469,201,99,28f1fbf60ed949ebe4eca51864d4a88c49d9b932e6d116319b3b963f80fddd08
ood,False,+node,0.7117614943364627,201,99,28f1fbf60ed949ebe4eca51864d4a88c49d9b932e6d116319b3b963f80fddd08
indist,False,constant,0.0,210,90,290a4489cc521f56cadd73b57e2b1a71e1b4a1da0414420db505ad676e5b1a0e
indist,False,base,0.10007100148073933,210,90,290a4489cc521f56cadd73b57e2b1a71e1b4a1da0414420db505ad676e5b1a0e
indist,False,+node,0.17918457811645816,210,90,290a4489cc521f56cadd73b57e2b1a71e1b4a1da0414420db505ad676e5b1a0e
ood,False,constant,0.0,201,99,290a4489cc521f56cadd73b57e2b1a71e1b4a1da0414420db505ad676e5b1a0e
ood,False,base,0.28882511887457074,201,99,290a4489cc521f56cadd73b57e2b1a71e1b4a1da0414420db505ad676e5b1a0e
ood,False,+node,0.30340886295557556,201,99,290a4489cc521f56cadd73b57e2b1a71e1b4a1da0414420db505ad676e5b1a0e
indist,False,constant,0.0,210,90,290b5ec18d13c838ef8a07d2b60c129fa9322b12a573d520f5859436f0a87043
indist,False,base,0.19632195505151995,210,90,290b5ec18d13c838ef8a07d2b60c129fa9322b12a573d520f5859436f0a87043
indist,False,+node,0.19248573368987354,210,90,290b5ec18d13c838ef8a07d2b60c129fa9322b12a573d520f5859436f0a87043
ood,False,constant,0.0,201,99,290b5ec18d13c838ef8a07d2b60c129fa9322b12a573d520f5859436f0a87043
ood,False,base,0.3265293667939285,201,99,290b5ec18d13c838ef8a07d2b60c129fa9322b12a573d520f5859436f0a87043
ood,False,+node,0.33414142105292566,201,99,290b5ec18d13c838ef8a07d2b60c129fa9322b12a573d520f5859436f0a87043
indist,False,constant,0.0,210,90,2918b58db653219c619489946543a1119817ee1d787dbd68ae18dd3c9873b493
indist,False,base,0.001434899097081166,210,90,2918b58db653219c619489946543a1119817ee1d787dbd68ae18dd3c9873b493
indist,False,+node,0.28848045344615747,210,90,2918b58db653219c619489946543a1119817ee1d787dbd68ae18dd3c9873b493
ood,False,constant,0.0,201,99,2918b58db653219c619489946543a1119817ee1d787dbd68ae18dd3c9873b493
ood,False,base,-0.014553889532417541,201,99,2918b58db653219c619489946543a1119817ee1d787dbd68ae18dd3c9873b493
ood,False,+node,-0.056362241877816466,201,99,2918b58db653219c619489946543a1119817ee1d787dbd68ae18dd3c9873b493
indist,False,constant,0.0,210,90,291ba0c01b4b3ca1a71b060f78b1f3034cc7c2b6c86347567467ae28bb18f6c4
indist,False,base,0.07510081186451179,210,90,291ba0c01b4b3ca1a71b060f78b1f3034cc7c2b6c86347567467ae28bb18f6c4
indist,False,+node,0.14043728845010373,210,90,291ba0c01b4b3ca1a71b060f78b1f3034cc7c2b6c86347567467ae28bb18f6c4
ood,False,constant,0.0,201,99,291ba0c01b4b3ca1a71b060f78b1f3034cc7c2b6c86347567467ae28bb18f6c4
ood,False,base,-0.13820550833198286,201,99,291ba0c01b4b3ca1a71b060f78b1f3034cc7c2b6c86347567467ae28bb18f6c4
ood,False,+node,0.18631932877902746,201,99,291ba0c01b4b3ca1a71b060f78b1f3034cc7c2b6c86347567467ae28bb18f6c4
indist,False,constant,0.0,210,90,292cfdadf65bbd68fa457de690ad666b3e5e30614e202add59410ba4dea522e4
indist,False,base,0.5219774548595253,210,90,292cfdadf65bbd68fa457de690ad666b3e5e30614e202add59410ba4dea522e4
indist,False,+node,0.5219164628346935,210,90,292cfdadf65bbd68fa457de690ad666b3e5e30614e202add59410ba4dea522e4
ood,False,constant,0.0,201,99,292cfdadf65bbd68fa457de690ad666b3e5e30614e202add59410ba4dea522e4
ood,False,base,0.6884733996314399,201,99,292cfdadf65bbd68fa457de690ad666b3e5e30614e202add59410ba4dea522e4
ood,False,+node,0.6711637332965645,201,99,292cfdadf65bbd68fa457de690ad666b3e5e30614e202add59410ba4dea522e4
indist,False,constant,0.0,210,90,2934fea58290c1826064e46ef13d4915e08496ca473d57f9745498dba19c04da
indist,False,base,0.247364012505221,210,90,2934fea58290c1826064e46ef13d4915e08496ca473d57f9745498dba19c04da
indist,False,+node,0.24068178646940863,210,90,2934fea58290c1826064e46ef13d4915e08496ca473d57f9745498dba19c04da
ood,False,constant,0.0,201,99,2934fea58290c1826064e46ef13d4915e08496ca473d57f9745498dba19c04da
ood,False,base,0.5843513895251942,201,99,2934fea58290c1826064e46ef13d4915e08496ca473d57f9745498dba19c04da
ood,False,+node,0.6084095326295984,201,99,2934fea58290c1826064e46ef13d4915e08496ca473d57f9745498dba19c04da
indist,False,constant,0.0,210,90,29367beebd09ddb9c7cb51cbaedf7e752f2af2651bbe842a6d40def3427c051b
indist,False,base,0.015214988840162702,210,90,29367beebd09ddb9c7cb51cbaedf7e752f2af2651bbe842a6d40def3427c051b
indist,False,+node,0.019743212586508352,210,90,29367beebd09ddb9c7cb51cbaedf7e752f2af2651bbe842a6d40def3427c051b
ood,False,constant,0.0,201,99,29367beebd09ddb9c7cb51cbaedf7e752f2af2651bbe842a6d40def3427c051b
ood,False,base,0.012549478316372875,201,99,29367beebd09ddb9c7cb51cbaedf7e752f2af2651bbe842a6d40def3427c051b
ood,False,+node,0.006349811953062723,201,99,29367beebd09ddb9c7cb51cbaedf7e752f2af2651bbe842a6d40def3427c051b
indist,False,constant,0.0,210,90,29435be9aeeeb51ef2b56cd62e0dd352899b742d3d5d9c1e4aa7566edaa13550
indist,False,base,0.10721899599635909,210,90,29435be9aeeeb51ef2b56cd62e0dd352899b742d3d5d9c1e4aa7566edaa13550
indist,False,+node,0.11153808020343636,210,90,29435be9aeeeb51ef2b56cd62e0dd352899b742d3d5d9c1e4aa7566edaa13550
ood,False,constant,0.0,201,99,29435be9aeeeb51ef2b56cd62e0dd352899b742d3d5d9c1e4aa7566edaa13550
ood,False,base,0.10554890977885512,201,99,29435be9aeeeb51ef2b56cd62e0dd352899b742d3d5d9c1e4aa7566edaa13550
ood,False,+node,0.10414662331145585,201,99,29435be9aeeeb51ef2b56cd62e0dd352899b742d3d5d9c1e4aa7566edaa13550
indist,False,constant,0.0,210,90,297787a2317c18f9ee889d133276f9ec6e9305c07cbf144bcb92328af0151c63
indist,False,base,0.33938263059983376,210,90,297787a2317c18f9ee889d133276f9ec6e9305c07cbf144bcb92328af0151c63
indist,False,+node,0.33945119780326494,210,90,297787a2317c18f9ee889d133276f9ec6e9305c07cbf144bcb92328af0151c63
ood,False,constant,0.0,201,99,297787a2317c18f9ee889d133276f9ec6e9305c07cbf144bcb92328af0151c63
ood,False,base,0.6502895716354632,201,99,297787a2317c18f9ee889d133276f9ec6e9305c07cbf144bcb92328af0151c63
ood,False,+node,0.6446211037263873,201,99,297787a2317c18f9ee889d133276f9ec6e9305c07cbf144bcb92328af0151c63
indist,False,constant,0.0,209,90,29795f584f53aff1279b0d37464bb48adf668cf40b2fddf1e88b38a12b9e0709
indist,False,base,-0.03277955027666479,209,90,29795f584f53aff1279b0d37464bb48adf668cf40b2fddf1e88b38a12b9e0709
indist,False,+node,-0.6808279081056587,209,90,29795f584f53aff1279b0d37464bb48adf668cf40b2fddf1e88b38a12b9e0709
ood,False,constant,0.0,200,99,29795f584f53aff1279b0d37464bb48adf668cf40b2fddf1e88b38a12b9e0709
ood,False,base,-0.09802354705894811,200,99,29795f584f53aff1279b0d37464bb48adf668cf40b2fddf1e88b38a12b9e0709
ood,False,+node,-0.2703560799822704,200,99,29795f584f53aff1279b0d37464bb48adf668cf40b2fddf1e88b38a12b9e0709
indist,False,constant,0.0,210,90,2987f618785bcc6f598da742be26c2408204f88fffea341c079ed2f5ffc0eb8a
indist,False,base,0.1690112188391245,210,90,2987f618785bcc6f598da742be26c2408204f88fffea341c079ed2f5ffc0eb8a
indist,False,+node,0.1681343138504945,210,90,2987f618785bcc6f598da742be26c2408204f88fffea341c079ed2f5ffc0eb8a
ood,False,constant,0.0,201,99,2987f618785bcc6f598da742be26c2408204f88fffea341c079ed2f5ffc0eb8a
ood,False,base,-3.984556740268971,201,99,2987f618785bcc6f598da742be26c2408204f88fffea341c079ed2f5ffc0eb8a
ood,False,+node,-4.019754921072998,201,99,2987f618785bcc6f598da742be26c2408204f88fffea341c079ed2f5ffc0eb8a
indist,False,constant,0.0,210,90,299c16c2547037ee5ee3b7e1784d3b3b9b6bbca1a48c66f5cd3fd324f4589dbd
indist,False,base,-0.12025822817572362,210,90,299c16c2547037ee5ee3b7e1784d3b3b9b6bbca1a48c66f5cd3fd324f4589dbd
indist,False,+node,-0.017175485154644843,210,90,299c16c2547037ee5ee3b7e1784d3b3b9b6bbca1a48c66f5cd3fd324f4589dbd
ood,False,constant,0.0,201,99,299c16c2547037ee5ee3b7e1784d3b3b9b6bbca1a48c66f5cd3fd324f4589dbd
ood,False,base,-37.19190865241081,201,99,299c16c2547037ee5ee3b7e1784d3b3b9b6bbca1a48c66f5cd3fd324f4589dbd
ood,False,+node,-30.37685214715894,201,99,299c16c2547037ee5ee3b7e1784d3b3b9b6bbca1a48c66f5cd3fd324f4589dbd
indist,False,constant,0.0,210,90,299ce1986dbe1cddfe355d9ba03cb59b9eb290be857ae42a28c7e875a4a59b30
indist,False,base,0.5127479585251286,210,90,299ce1986dbe1cddfe355d9ba03cb59b9eb290be857ae42a28c7e875a4a59b30
indist,False,+node,0.5125891516206997,210,90,299ce1986dbe1cddfe355d9ba03cb59b9eb290be857ae42a28c7e875a4a59b30
ood,False,constant,0.0,201,99,299ce1986dbe1cddfe355d9ba03cb59b9eb290be857ae42a28c7e875a4a59b30
ood,False,base,0.44814688917461043,201,99,299ce1986dbe1cddfe355d9ba03cb59b9eb290be857ae42a28c7e875a4a59b30
ood,False,+node,0.44245761790180904,201,99,299ce1986dbe1cddfe355d9ba03cb59b9eb290be857ae42a28c7e875a4a59b30
indist,False,constant,0.0,210,90,29ae42090464922081eed8e3d5b4931a9f629dbd75aad8ba774c852994096159
indist,False,base,0.4390097648730291,210,90,29ae42090464922081eed8e3d5b4931a9f629dbd75aad8ba774c852994096159
indist,False,+node,0.4384285277522252,210,90,29ae42090464922081eed8e3d5b4931a9f629dbd75aad8ba774c852994096159
ood,False,constant,0.0,201,99,29ae42090464922081eed8e3d5b4931a9f629dbd75aad8ba774c852994096159
ood,False,base,0.5622695616060298,201,99,29ae42090464922081eed8e3d5b4931a9f629dbd75aad8ba774c852994096159
ood,False,+node,0.5620300799024511,201,99,29ae42090464922081eed8e3d5b4931a9f629dbd75aad8ba774c852994096159
indist,False,constant,0.0,210,90,29ba9f89998412d4551fc71f86737e02975ef1b102573829af4e2bf8c07e3ce7
indist,False,base,0.5977497627802443,210,90,29ba9f89998412d4551fc71f86737e02975ef1b102573829af4e2bf8c07e3ce7
indist,False,+node,0.6749067966858213,210,90,29ba9f89998412d4551fc71f86737e02975ef1b102573829af4e2bf8c07e3ce7
ood,False,constant,0.0,201,99,29ba9f89998412d4551fc71f86737e02975ef1b102573829af4e2bf8c07e3ce7
ood,False,base,0.6675837011472021,201,99,29ba9f89998412d4551fc71f86737e02975ef1b102573829af4e2bf8c07e3ce7
ood,False,+node,0.6731442711992923,201,99,29ba9f89998412d4551fc71f86737e02975ef1b102573829af4e2bf8c07e3ce7
indist,False,constant,0.0,210,90,29d0acfcc690c17b06a62ac1a316e788c73c92c79c938a2eca7ed981705f1c33
indist,False,base,0.00010804995221369573,210,90,29d0acfcc690c17b06a62ac1a316e788c73c92c79c938a2eca7ed981705f1c33
indist,False,+node,2.6656200973973476e-05,210,90,29d0acfcc690c17b06a62ac1a316e788c73c92c79c938a2eca7ed981705f1c33
ood,False,constant,0.0,201,99,29d0acfcc690c17b06a62ac1a316e788c73c92c79c938a2eca7ed981705f1c33
ood,False,base,-1.9751252235942434,201,99,29d0acfcc690c17b06a62ac1a316e788c73c92c79c938a2eca7ed981705f1c33
ood,False,+node,-2.036108810907455,201,99,29d0acfcc690c17b06a62ac1a316e788c73c92c79c938a2eca7ed981705f1c33
indist,False,constant,0.0,210,90,2a1f7edb04da303f84622b306504e28e08794a91ae4926c878f9af9bcab8d14e
indist,False,base,0.3241680145990121,210,90,2a1f7edb04da303f84622b306504e28e08794a91ae4926c878f9af9bcab8d14e
indist,False,+node,0.4677687764838767,210,90,2a1f7edb04da303f84622b306504e28e08794a91ae4926c878f9af9bcab8d14e
ood,False,constant,0.0,201,99,2a1f7edb04da303f84622b306504e28e08794a91ae4926c878f9af9bcab8d14e
ood,False,base,0.654231789095151,201,99,2a1f7edb04da303f84622b306504e28e08794a91ae4926c878f9af9bcab8d14e
ood,False,+node,0.6937291914322417,201,99,2a1f7edb04da303f84622b306504e28e08794a91ae4926c878f9af9bcab8d14e
indist,False,constant,0.0,210,90,2a1ffff8bde2c485226054a3634b859c60dcc574b8c9d4a091fbeebc7d079cbb
indist,False,base,0.6362822031453975,210,90,2a1ffff8bde2c485226054a3634b859c60dcc574b8c9d4a091fbeebc7d079cbb
indist,False,+node,0.6827006429320597,210,90,2a1ffff8bde2c485226054a3634b859c60dcc574b8c9d4a091fbeebc7d079cbb
ood,False,constant,0.0,201,99,2a1ffff8bde2c485226054a3634b859c60dcc574b8c9d4a091fbeebc7d079cbb
ood,False,base,0.7364003150351905,201,99,2a1ffff8bde2c485226054a3634b859c60dcc574b8c9d4a091fbeebc7d079cbb
ood,False,+node,0.7886395865537872,201,99,2a1ffff8bde2c485226054a3634b859c60dcc574b8c9d4a091fbeebc7d079cbb
indist,False,constant,0.0,210,90,2a245cec22246455f067ec0d496e9dff8eb976f69d9e18d8e092e26875dce709
indist,False,base,0.0006740701814229588,210,90,2a245cec22246455f067ec0d496e9dff8eb976f69d9e18d8e092e26875dce709
indist,False,+node,-0.009807470320219558,210,90,2a245cec22246455f067ec0d496e9dff8eb976f69d9e18d8e092e26875dce709
ood,False,constant,0.0,201,99,2a245cec22246455f067ec0d496e9dff8eb976f69d9e18d8e092e26875dce709
ood,False,base,-230.22350787036478,201,99,2a245cec22246455f067ec0d496e9dff8eb976f69d9e18d8e092e26875dce709
ood,False,+node,-231.60270597706668,201,99,2a245cec22246455f067ec0d496e9dff8eb976f69d9e18d8e092e26875dce709
indist,False,constant,0.0,210,90,2a3a6a9691f22a4571e4edfa9ab6dfb64c479acd0f4297a4b97d9cdab8db4046
indist,False,base,0.04542622428928578,210,90,2a3a6a9691f22a4571e4edfa9ab6dfb64c479acd0f4297a4b97d9cdab8db4046
indist,False,+node,0.09900760276132337,210,90,2a3a6a9691f22a4571e4edfa9ab6dfb64c479acd0f4297a4b97d9cdab8db4046
ood,False,constant,0.0,201,99,2a3a6a9691f22a4571e4edfa9ab6dfb64c479acd0f4297a4b97d9cdab8db4046
ood,False,base,-0.26604303849110544,201,99,2a3a6a9691f22a4571e4edfa9ab6dfb64c479acd0f4297a4b97d9cdab8db4046
ood,False,+node,-0.14685346377737485,201,99,2a3a6a9691f22a4571e4edfa9ab6dfb64c479acd0f4297a4b97d9cdab8db4046
indist,False,constant,0.0,210,90,2a43e31630ace33c470ba62484af308aedaaf2bcdf38717bea7129b9fcce5b8a
indist,False,base,0.17522225837255423,210,90,2a43e31630ace33c470ba62484af308aedaaf2bcdf38717bea7129b9fcce5b8a
indist,False,+node,0.2983625129072559,210,90,2a43e31630ace33c470ba62484af308aedaaf2bcdf38717bea7129b9fcce5b8a
ood,False,constant,0.0,201,99,2a43e31630ace33c470ba62484af308aedaaf2bcdf38717bea7129b9fcce5b8a
ood,False,base,0.1878172934563903,201,99,2a43e31630ace33c470ba62484af308aedaaf2bcdf38717bea7129b9fcce5b8a
ood,False,+node,0.3718380996114351,201,99,2a43e31630ace33c470ba62484af308aedaaf2bcdf38717bea7129b9fcce5b8a
indist,False,constant,0.0,210,90,2a59511023c6c4ecb5636dfe8c2062c95a9bc5bdf62f4269e5efda2f780bed8d
indist,False,base,0.07210292600122747,210,90,2a59511023c6c4ecb5636dfe8c2062c95a9bc5bdf62f4269e5efda2f780bed8d
indist,False,+node,0.0716033211938516,210,90,2a59511023c6c4ecb5636dfe8c2062c95a9bc5bdf62f4269e5efda2f780bed8d
ood,False,constant,0.0,201,99,2a59511023c6c4ecb5636dfe8c2062c95a9bc5bdf62f4269e5efda2f780bed8d
ood,False,base,0.3695414676546197,201,99,2a59511023c6c4ecb5636dfe8c2062c95a9bc5bdf62f4269e5efda2f780bed8d
ood,False,+node,0.37768104532897595,201,99,2a59511023c6c4ecb5636dfe8c2062c95a9bc5bdf62f4269e5efda2f780bed8d
indist,False,constant,0.0,210,90,2a5e603e04fee0216bc4b4dcb0553b4cbc69bee9abb5ba7d4ceca12a6edf4d7f
indist,False,base,0.5859673763758294,210,90,2a5e603e04fee0216bc4b4dcb0553b4cbc69bee9abb5ba7d4ceca12a6edf4d7f
indist,False,+node,0.7256541198365127,210,90,2a5e603e04fee0216bc4b4dcb0553b4cbc69bee9abb5ba7d4ceca12a6edf4d7f
ood,False,constant,0.0,201,99,2a5e603e04fee0216bc4b4dcb0553b4cbc69bee9abb5ba7d4ceca12a6edf4d7f
ood,False,base,0.735372695625416,201,99,2a5e603e04fee0216bc4b4dcb0553b4cbc69bee9abb5ba7d4ceca12a6edf4d7f
ood,False,+node,0.8609934808455008,201,99,2a5e603e04fee0216bc4b4dcb0553b4cbc69bee9abb5ba7d4ceca12a6edf4d7f
indist,False,constant,0.0,210,90,2a6313a6638334fc54370becd25029d1ad278ed216b5355454ba78677bcfa75b
indist,False,base,0.24782634321064967,210,90,2a6313a6638334fc54370becd25029d1ad278ed216b5355454ba78677bcfa75b
indist,False,+node,0.3355280248914899,210,90,2a6313a6638334fc54370becd25029d1ad278ed216b5355454ba78677bcfa75b
ood,False,constant,0.0,201,99,2a6313a6638334fc54370becd25029d1ad278ed216b5355454ba78677bcfa75b
ood,False,base,0.7517136775609254,201,99,2a6313a6638334fc54370becd25029d1ad278ed216b5355454ba78677bcfa75b
ood,False,+node,0.6769267024214636,201,99,2a6313a6638334fc54370becd25029d1ad278ed216b5355454ba78677bcfa75b
indist,False,constant,0.0,210,90,2a72eff7a47bbfb2f91f0b763e98a77a77f555a09569e14f4886e01d857190a6
indist,False,base,0.7787010344512988,210,90,2a72eff7a47bbfb2f91f0b763e98a77a77f555a09569e14f4886e01d857190a6
indist,False,+node,0.7770151508272287,210,90,2a72eff7a47bbfb2f91f0b763e98a77a77f555a09569e14f4886e01d857190a6
ood,False,constant,0.0,201,99,2a72eff7a47bbfb2f91f0b763e98a77a77f555a09569e14f4886e01d857190a6
ood,False,base,0.9592509983831952,201,99,2a72eff7a47bbfb2f91f0b763e98a77a77f555a09569e14f4886e01d857190a6
ood,False,+node,0.9549737053358734,201,99,2a72eff7a47bbfb2f91f0b763e98a77a77f555a09569e14f4886e01d857190a6
indist,False,constant,0.0,210,90,2a92e73a14edc1c8956138a69acf0099a49c0d1dcb0e3b04d5049ba3ea01433c
indist,False,base,0.27445992317463674,210,90,2a92e73a14edc1c8956138a69acf0099a49c0d1dcb0e3b04d5049ba3ea01433c
indist,False,+node,0.35081523312311846,210,90,2a92e73a14edc1c8956138a69acf0099a49c0d1dcb0e3b04d5049ba3ea01433c
ood,False,constant,0.0,201,99,2a92e73a14edc1c8956138a69acf0099a49c0d1dcb0e3b04d5049ba3ea01433c
ood,False,base,0.3240251130488315,201,99,2a92e73a14edc1c8956138a69acf0099a49c0d1dcb0e3b04d5049ba3ea01433c
ood,False,+node,0.5665849626657122,201,99,2a92e73a14edc1c8956138a69acf0099a49c0d1dcb0e3b04d5049ba3ea01433c
indist,False,constant,0.0,210,90,2aaeb6ddf6e81b305d6d4e4615590a2cc016b51868f0d4e3e773beef168ad99f
indist,False,base,0.01805900734542565,210,90,2aaeb6ddf6e81b305d6d4e4615590a2cc016b51868f0d4e3e773beef168ad99f
indist,False,+node,0.2392367492379841,210,90,2aaeb6ddf6e81b305d6d4e4615590a2cc016b51868f0d4e3e773beef168ad99f
ood,False,constant,0.0,201,99,2aaeb6ddf6e81b305d6d4e4615590a2cc016b51868f0d4e3e773beef168ad99f
ood,False,base,-1.952989811629728,201,99,2aaeb6ddf6e81b305d6d4e4615590a2cc016b51868f0d4e3e773beef168ad99f
ood,False,+node,-2.51256848368636,201,99,2aaeb6ddf6e81b305d6d4e4615590a2cc016b51868f0d4e3e773beef168ad99f
indist,False,constant,0.0,210,90,2ab6c024b628015d70ba892f698f7c624ef122f42102b3581cfe19e13234c6ab
indist,False,base,0.11108986879723737,210,90,2ab6c024b628015d70ba892f698f7c624ef122f42102b3581cfe19e13234c6ab
indist,False,+node,0.11413643258593242,210,90,2ab6c024b628015d70ba892f698f7c624ef122f42102b3581cfe19e13234c6ab
ood,False,constant,0.0,201,99,2ab6c024b628015d70ba892f698f7c624ef122f42102b3581cfe19e13234c6ab
ood,False,base,0.18638120198956876,201,99,2ab6c024b628015d70ba892f698f7c624ef122f42102b3581cfe19e13234c6ab
ood,False,+node,0.19057977912976343,201,99,2ab6c024b628015d70ba892f698f7c624ef122f42102b3581cfe19e13234c6ab
indist,False,constant,0.0,210,90,2ab934fa5aa6b4f2ce5200e91f4a7a74ee58a7bdf3e61be4c87c66ac4c4536a4
indist,False,base,0.28403037061702885,210,90,2ab934fa5aa6b4f2ce5200e91f4a7a74ee58a7bdf3e61be4c87c66ac4c4536a4
indist,False,+node,0.2911638075111318,210,90,2ab934fa5aa6b4f2ce5200e91f4a7a74ee58a7bdf3e61be4c87c66ac4c4536a4
ood,False,constant,0.0,201,99,2ab934fa5aa6b4f2ce5200e91f4a7a74ee58a7bdf3e61be4c87c66ac4c4536a4
ood,False,base,0.38936459656329003,201,99,2ab934fa5aa6b4f2ce5200e91f4a7a74ee58a7bdf3e61be4c87c66ac4c4536a4
ood,False,+node,0.3797299300688637,201,99,2ab934fa5aa6b4f2ce5200e91f4a7a74ee58a7bdf3e61be4c87c66ac4c4536a4
indist,False,constant,0.0,210,90,2ada9e6e6aff23f6e8ec9f12e2a674d073d70a9aabc7fe28d7d94b5f45520820
indist,False,base,0.1458910266623078,210,90,2ada9e6e6aff23f6e8ec9f12e2a674d073d70a9aabc7fe28d7d94b5f45520820
indist,False,+node,0.1482875406538945,210,90,2ada9e6e6aff23f6e8ec9f12e2a674d073d70a9aabc7fe28d7d94b5f45520820
ood,False,constant,0.0,201,99,2ada9e6e6aff23f6e8ec9f12e2a674d073d70a9aabc7fe28d7d94b5f45520820
ood,False,base,-0.15144195606242228,201,99,2ada9e6e6aff23f6e8ec9f12e2a674d073d70a9aabc7fe28d7d94b5f45520820
ood,False,+node,-0.21806271075908756,201,99,2ada9e6e6aff23f6e8ec9f12e2a674d073d70a9aabc7fe28d7d94b5f45520820
indist,False,constant,0.0,210,90,2b07e6df8432ac3a9fc7903b421c6a5118f880ad4230f2ca62b7da45b5dbe593
